#Wave		#Intensity
1319.062500	5470.442871
1317.935547	5603.489746
1316.808594	5708.897949
1315.679688	5557.136230
1314.552734	5516.241699
1313.423828	5677.004395
1312.294922	5430.065430
1311.167969	5624.010742
1310.039063	5496.761230
1308.908203	5484.698730
1307.779297	5421.721680
1306.650391	5502.641602
1305.521484	5514.927734
1304.390625	5551.547852
1303.261719	5475.330078
1302.130859	5565.028320
1301.000000	5415.856934
1299.869141	5428.145996
1298.738281	5338.740723
1297.607422	5432.818359
1296.476563	5354.493164
1295.343750	5536.912598
1294.212891	5445.341797
1293.080078	5528.288574
1291.949219	5275.548340
1290.816406	5365.118652
1289.683594	5414.922363
1288.550781	5438.222656
1287.417969	5115.067383
1286.285156	5268.583008
1285.152344	5122.044434
1284.017578	5526.927734
1282.884766	5212.808594
1281.750000	5271.393555
1280.617188	5215.334961
1279.482422	5315.771973
1278.347656	5125.312500
1277.212891	5223.525879
1276.078125	5277.649902
1274.943359	5151.166016
1273.806641	5115.005371
1272.671875	5296.805664
1271.535156	5216.609375
1270.400391	5143.043945
1269.263672	5197.122559
1268.126953	5275.380371
1266.990234	5107.264648
1265.853516	5187.708984
1264.716797	5215.354980
1263.580078	5218.809082
1262.441406	5244.241211
1261.304688	5172.972656
1260.166016	5266.514160
1259.029297	4931.659180
1257.890625	5064.744141
1256.751953	5243.895508
1255.613281	5104.628418
1254.474609	5349.561523
1253.335938	5320.062500
1252.195313	5204.994629
1251.056641	5019.761230
1249.916016	5299.628906
1248.777344	5009.173340
1247.636719	4973.183105
1246.496094	5070.939941
1245.355469	5028.375488
1244.214844	5123.895020
1243.074219	5105.438477
1241.933594	4918.298828
1240.791016	5132.066406
1239.650391	5010.688477
1238.507813	5230.930176
1237.367188	5096.442871
1236.224609	5215.904297
1235.082031	5239.032227
1233.939453	5270.904297
1232.796875	5322.452637
1231.654297	5072.146484
1230.509766	5025.305176
1229.367188	5321.748535
1228.222656	5019.113281
1227.080078	5116.557617
1225.935547	5170.261719
1224.791016	5186.803711
1223.646484	5083.195313
1222.501953	5322.519531
1221.357422	5133.761230
1220.212891	5143.747559
1219.066406	5070.781250
1217.921875	5024.030273
1216.775391	5106.038574
1215.628906	5120.384766
1214.484375	4999.486328
1213.337891	5181.773926
1212.191406	4984.590820
1211.042969	5288.899902
1209.896484	5137.541504
1208.750000	5158.402832
1207.601563	5015.838867
1206.455078	5095.533691
1205.306641	5170.843262
1204.158203	5115.462402
1203.011719	5079.697266
1201.863281	5174.560059
1200.712891	5106.148926
1199.564453	5109.574219
1198.416016	5047.726074
1197.267578	5029.407227
1196.117188	5130.717285
1194.966797	5129.785645
1193.818359	5052.758301
1192.667969	5147.486816
1191.517578	5157.418945
1190.367188	5241.228516
1189.216797	4807.932129
1188.064453	5176.331055
1186.914063	5071.144531
1185.763672	5091.937012
1184.611328	4973.777832
1183.458984	5361.413574
1182.306641	5134.736328
1181.156250	5053.519531
1180.003906	5030.906738
1178.849609	5088.556152
1177.697266	5324.012695
1176.544922	5166.931152
1175.390625	5066.270020
1174.238281	5282.094727
1173.083984	5138.107910
1171.929688	5037.506348
1170.777344	4995.430664
1169.623047	5260.925293
1168.466797	5156.024414
1167.312500	4925.586426
1166.158203	5182.289063
1165.003906	5293.889648
1163.847656	5070.042969
1162.691406	5127.535156
1161.537109	5081.175781
1160.380859	5274.895996
1159.224609	5129.059082
1158.068359	5182.173340
1156.912109	5062.344238
1155.753906	5067.905273
1154.597656	4995.677246
1153.441406	5370.670410
1152.283203	5404.251465
1151.125000	5319.042480
1149.966797	5287.844727
1148.808594	5448.790039
1147.650391	5208.214355
1146.492188	5354.008789
1145.333984	5547.217773
1144.175781	5475.017578
1143.015625	5405.000488
1141.857422	5225.030762
1140.697266	5428.901367
1139.537109	5378.331055
1138.376953	5325.623535
1137.216797	5479.801270
1136.056641	5588.678223
1134.896484	5613.506836
1133.736328	5463.878418
1132.574219	5299.231445
1131.414063	5360.697266
1130.251953	5637.390625
1129.089844	5668.642090
1127.927734	5516.986816
1126.765625	5636.452637
1125.603516	5687.044922
1124.441406	5776.328125
1123.279297	5601.110840
1122.115234	5709.724121
1120.953125	5775.310059
1119.789063	5628.125000
1118.625000	5652.878906
1117.462891	5901.033203
1116.298828	5962.239258
1115.132813	5656.219727
1113.968750	6056.672852
1112.804688	6049.125000
1111.640625	5975.046875
1110.474609	5969.661621
1109.308594	6234.601074
1108.144531	5948.170898
1106.978516	6052.168945
1105.812500	6100.378418
1104.646484	6084.254395
1103.480469	6143.156738
1102.312500	6167.748047
1101.146484	6106.623047
1099.980469	6201.907227
1098.812500	6423.526855
1097.644531	6285.293945
1096.476563	6322.681641
1095.310547	6355.773926
1094.140625	6453.062988
1092.972656	6370.562500
1091.804688	6324.463867
1090.636719	6577.861816
1089.466797	6510.354004
1088.298828	6504.882813
1087.128906	6386.101074
1085.958984	6457.606445
1084.789063	6623.121094
1083.619141	6747.975586
1082.449219	6601.461914
1081.279297	6783.945801
1080.107422	6684.461914
1078.937500	6743.020508
1077.765625	6807.961426
